date,RBC,platelet,plasma,F_platelet,washed_platelet,apheresis_plasma,etc
2025-05-03,25418,7610,109161,1143,0,18086,200
2025-05-04,27061,7980,112975,1455,0,20194,54
2025-05-05,28353,7875,115188,1674,0,22036,95
2025-05-06,27191,5746,115639,1450,0,22775,89
2025-05-07,26913,5318,117665,1306,0,24234,92
2025-05-08,26567,6496,118221,1052,0,24577,124
2025-05-09,26056,6758,120777,925,0,23967,115
2025-05-10,26290,6923,116163,1136,0,20538,166
2025-05-11,28194,7273,120035,1385,0,22794,39
2025-05-12,29631,7171,122681,1522,0,24887,118
2025-05-13,28337,6646,126924,1329,0,27091,149
2025-05-14,27880,7536,116538,1339,0,22771,121
2025-05-15,27935,7373,113418,1282,0,20412,244
2025-05-16,27477,7801,111728,1087,0,18637,181
2025-05-17,27502,7937,108594,1195,0,17338,191
2025-05-18,30664,8507,113795,1478,0,19639,64
2025-05-19,31719,7498,115905,1620,0,21749,468
2025-05-20,31576,7176,120904,1350,0,23556,117
2025-05-21,30961,7578,118956,1069,0,22630,136
2025-05-22,30178,6716,118813,931,0,21814,418
2025-05-23,30316,6496,123747,914,0,23938,161
2025-05-24,31623,7318,120270,1090,0,22787,380
2025-05-25,34423,7822,125015,1280,0,25120,71
2025-05-26,36203,7757,127994,1437,0,27277,188
2025-05-27,35985,7415,125556,1179,0,25699,153
2025-05-28,35771,7732,124072,1050,0,24470,144
2025-05-29,34892,7596,121725,900,0,23939,139
2025-05-30,35974,7596,116900,822,0,19590,219
2025-05-31,38477,7840,112278,947,0,17262,275
2025-06-01,41579,8247,117332,1098,0,19563,128
2025-06-02,42618,7626,120132,1183,0,21575,222
2025-06-03,42528,7574,119293,1108,0,21495,144
2025-06-04,42329,6830,121395,943,0,22873,312
2025-06-05,41266,6405,125622,784,0,24889,124
2025-06-06,41733,7387,114330,888,0,20130,87
2025-06-07,42939,6611,116845,1020,0,21879,46
2025-06-08,44946,7415,121014,1277,0,24031,36
2025-06-09,45430,6115,123032,1386,0,26016,604
2025-06-10,44384,6560,127550,1097,0,28181,280
2025-06-11,43744,6640,122857,1026,0,25765,100
2025-06-12,43215,6868,119695,972,0,23060,395
2025-06-13,43104,6796,120770,884,0,21777,118
2025-06-14,45066,8063,121237,1236,0,20904,200
2025-06-15,49058,8874,127137,1500,0,23450,128
2025-06-16,50610,8129,130030,1697,0,25622,510
2025-06-17,49712,7648,134502,1414,0,27809,163
2025-06-18,48304,7444,121790,1121,0,22535,158
2025-06-19,47077,6880,119312,920,0,21169,256
2025-06-20,46357,6504,114429,882,0,20073,102
2025-06-21,46149,6852,106399,946,0,17266,76
2025-06-22,47849,7268,109842,1214,0,19597,47
2025-06-23,48714,6582,112327,1322,0,21720,152
2025-06-24,47324,6419,105066,1036,0,19444,93
2025-06-25,46040,5825,103468,923,0,18508,220
2025-06-26,45552,5931,99331,964,0,15485,114
2025-06-27,45053,6043,103948,823,0,17647,135
2025-06-28,45726,6704,103081,1018,0,16744,117
2025-06-29,48003,7277,107428,1265,0,19117,49
2025-06-30,49130,6850,109919,1498,0,21371,167
2025-07-01,47073,6133,112985,1198,0,23385,193
2025-07-02,46389,6479,109868,1062,0,21764,99
2025-07-03,45409,6641,109852,889,0,21228,88
2025-07-04,43889,6010,113266,903,0,23098,82
2025-07-05,44170,7000,110743,1001,0,21550,269
2025-07-06,47236,7430,115486,1266,0,23972,46
2025-07-07,48171,6679,117631,1395,0,26119,232
2025-07-08,47230,6974,121679,1169,0,28317,223
2025-07-09,46862,7095,113865,1098,0,24052,127
2025-07-10,46666,7329,109164,1010,0,19255,299
2025-07-11,46014,6453,113227,958,0,21438,99
2025-07-12,47345,7705,109109,1117,0,18931,182
2025-07-13,49397,8035,113113,1466,0,21325,117
2025-07-14,50290,6922,115141,1598,0,23516,499
2025-07-15,49771,6787,112492,1276,0,22359,117
2025-07-16,49560,7300,110841,1010,0,22153,242
2025-07-17,49336,7167,112514,842,0,21897,289
2025-07-18,48805,6891,112140,778,0,21012,98
2025-07-19,49434,7087,108034,899,0,18749,124
2025-07-20,50993,7163,111216,1133,0,20997,43
2025-07-21,52366,6881,113331,1286,0,23146,149
2025-07-22,50743,6991,116914,1104,0,25416,94
2025-07-23,49609,7233,112171,1022,0,23160,88
2025-07-24,48903,7332,113100,984,0,22049,134
2025-07-25,48413,6650,117352,945,0,24111,185
2025-07-26,48865,6884,109055,1113,0,19194,218
2025-07-27,50761,7193,112771,1335,0,21538,82
2025-07-28,51688,6715,114924,1402,0,23661,150
2025-07-29,50646,6891,118911,1167,0,26027,128
2025-07-30,49791,6799,110039,989,0,20919,86
2025-07-31,49316,6759,106173,900,0,20507,204
2025-08-01,48918,6509,103785,865,0,20283,107
2025-08-02,48904,6837,102312,922,0,19726,105
2025-08-03,50768,7008,106279,1109,0,21941,54
2025-08-04,51415,6148,108021,1288,0,24026,138
2025-08-05,49606,5657,111236,981,0,26118,80
2025-08-06,48519,5910,103907,892,0,20944,92
2025-08-07,47277,5715,105049,846,0,19808,221
2025-08-08,46131,5214,105489,847,0,18715,158
2025-08-09,45688,5879,101574,965,0,16993,107
2025-08-10,48609,7426,106206,1223,0,19380,59
2025-08-11,49236,6731,108166,1373,0,21512,145
2025-08-12,47705,6511,111886,1313,0,23995,130
2025-08-13,46518,6268,106194,1165,0,21376,102
2025-08-14,45480,6486,110238,1023,0,23594,122
2025-08-15,44899,6961,114904,1014,0,26001,91
2025-08-16,46297,6784,117638,1114,0,27775,157
2025-08-17,47995,7502,121518,1316,0,30053,60
2025-08-18,48737,6713,123636,1452,0,32112,173
2025-08-19,46927,6167,120256,1124,0,30164,101
2025-08-20,46009,6354,116983,947,0,27774,111
2025-08-21,44295,5930,108352,831,0,23644,169
2025-08-22,43087,5791,108431,799,0,22331,130
2025-08-23,43726,6926,101690,1036,0,19618,134
2025-08-24,46449,7795,105971,1262,0,22057,81
2025-08-25,47845,7603,108678,1421,0,24214,228
2025-08-26,46455,6703,112476,1165,0,26248,136
2025-08-27,45356,6620,112167,1094,0,25771,110
2025-08-28,44632,6714,104064,941,0,22434,181
2025-08-29,43891,6091,103010,915,0,19243,109
2025-08-30,44027,6878,91928,1013,0,13756,118
2025-08-31,46560,7494,96507,1331,0,16143,45
2025-09-01,47582,7022,98851,1457,0,18359,148
2025-09-02,45924,6263,102169,1187,0,20480,95
2025-09-03,44816,6374,99395,957,0,18219,97
2025-09-04,43402,5998,98216,823,0,17078,124
2025-09-05,42750,6277,101373,817,0,18378,272
2025-09-06,43706,6792,106457,993,0,21188,129
2025-09-07,45958,7469,110419,1188,0,23591,66
2025-09-08,46861,6588,112529,1318,0,25781,189
2025-09-09,45134,5974,116364,1018,0,27893,116
2025-09-10,43314,5557,103376,801,0,22249,116
2025-09-11,42670,5519,101769,820,0,21142,122
2025-09-12,42077,5444,98107,783,0,17049,108
2025-09-13,42732,6671,102969,993,0,19611,108
2025-09-14,45650,7913,107764,1318,0,22183,48
2025-09-15,46914,6997,109985,1476,0,24427,153
2025-09-16,44623,6676,106066,1175,0,24061,88
2025-09-17,42435,5854,98315,1025,0,21034,190
2025-09-18,41015,5836,97396,926,0,19902,104
2025-09-19,39670,5573,100853,885,0,21976,352
2025-09-20,39906,6470,92711,1041,0,17854,118
2025-09-21,41529,6580,96287,1234,0,20264,75
2025-09-22,42068,5627,97925,1352,0,22445,192
2025-09-23,39295,5095,93796,947,0,20651,106
2025-09-24,37632,5421,86657,835,0,18017,241
2025-09-25,35625,4947,89888,891,0,20134,292
2025-09-26,34803,5660,90895,877,0,19048,164
2025-09-27,34369,6344,90413,1085,0,19188,136
2025-09-28,36082,6605,94280,1297,0,21590,46
2025-09-29,36770,5851,96506,1407,0,23766,208
2025-09-30,34818,6393,100759,1214,0,26147,131
2025-10-01,34241,7058,93612,1115,0,21508,124
2025-10-02,32559,6351,88323,1027,0,18755,120
2025-10-03,31314,7179,85303,1139,0,14980,94
2025-10-04,32270,6661,88214,1337,0,16955,31
2025-10-05,32594,7096,91173,1532,0,19146,35
2025-10-06,30810,4716,90756,1043,0,19558,29
2025-10-07,28465,1968,89976,508,0,19557,29
2025-10-08,27387,1793,90471,720,0,20566,30
2025-10-09,26179,2367,91699,873,0,22095,36
2025-10-10,25749,3511,93369,1094,0,23936,42
2025-10-11,25547,6385,98438,1303,0,27210,162
2025-10-12,26742,6161,102134,1378,0,29703,46
2025-10-13,26874,5499,104268,1423,0,31915,120
2025-10-14,25175,5447,107271,1328,0,34430,148
2025-10-15,23622,5714,98421,1220,0,29037,95
2025-10-16,22513,6093,95414,1123,0,27069,207
2025-10-17,21887,6524,90600,1130,0,21318,126
2025-10-18,22729,7454,95753,1260,0,23915,104
2025-10-19,24808,8323,99758,1563,0,26311,46
2025-10-20,25676,7525,101827,1604,0,28006,125
2025-10-21,24206,6928,101123,1213,0,27946,121
2025-10-22,23266,6457,93862,955,0,24453,108
2025-10-23,21949,6195,92749,828,0,18512,176
2025-10-24,21329,6006,96541,860,0,20283,122
2025-10-25,21831,6936,89855,1106,0,16506,160
2025-10-26,24086,7725,94213,1369,0,18899,50
2025-10-27,24851,7356,96218,1506,0,21105,179
2025-10-28,23349,6755,93461,1438,0,19632,428
2025-10-29,23028,7047,93616,1273,0,19569,452
2025-10-30,22422,6822,90853,1112,0,18178,716
2025-10-31,22110,6684,92031,1032,0,17021,470
2025-11-01,22961,7440,91985,1215,0,17266,183
2025-11-02,24433,7852,95655,1455,0,19525,43
2025-11-03,25419,7074,97972,1552,0,21534,199
2025-11-04,24014,6216,101335,1157,0,23373,103
2025-11-05,22949,5919,97309,912,0,20625,82
2025-11-06,21560,5487,92157,850,0,19129,169
2025-11-07,21050,5732,92068,903,0,18426,90
2025-11-08,20760,6249,88760,1132,0,17109,115
2025-11-09,22416,6643,92402,1372,0,19401,29
2025-11-10,22828,5643,94213,1509,0,21587,214
2025-11-11,20114,4516,96502,992,0,23418,102
2025-11-12,19009,4908,94005,919,0,20829,66
2025-11-13,18119,5424,97507,955,0,22722,60
2025-11-14,18411,6085,95643,1063,0,21998,103
2025-11-15,19796,7061,87025,1278,0,18448,142
2025-11-16,21910,7437,90902,1460,0,20784,71
2025-11-17,22943,6788,93236,1581,0,22860,140
2025-11-18,21432,6115,91753,1290,0,22838,236
2025-11-19,20376,6199,90025,994,0,22194,106
2025-11-20,19234,5716,83072,916,0,16926,227
2025-11-21,18886,5799,84783,842,0,16105,119
2025-11-22,20408,7319,85253,1125,0,16251,192
2025-11-23,22834,7577,89685,1344,0,18596,48
2025-11-24,24070,7098,92400,1405,0,20695,156
2025-11-25,23060,6472,95949,1235,0,22728,129
2025-11-26,22019,6302,85174,1044,0,17974,107
2025-11-27,21902,6925,85698,1075,0,16715,224
2025-11-28,21985,6921,80152,1089,0,13692,172
2025-11-29,22971,7626,85828,1355,0,16189,149
2025-11-30,24793,7644,90276,1524,0,18458,76
2025-12-01,25817,7183,92696,1693,0,20564,194
2025-12-02,24058,6734,96939,1462,0,22423,101
2025-12-03,22833,6943,98342,1278,0,22863,85
2025-12-04,21042,6436,97478,1133,0,21275,94
2025-12-05,19722,5826,95773,1012,0,20919,255
2025-12-06,19709,6499,90885,1089,0,18033,127
2025-12-07,21106,7170,94593,1291,0,20123,46
2025-12-08,21892,6138,96605,1447,0,22075,245
2025-12-09,20013,5776,100546,1270,0,23920,167
2025-12-10,18813,5674,86314,1048,0,16804,160
2025-12-11,17964,6704,85980,1014,0,15531,124
2025-12-12,17786,6609,91008,924,0,17085,351
2025-12-13,19341,7509,91984,1205,0,17718,145
2025-12-14,21479,7814,96301,1512,0,19971,37
2025-12-15,22590,7341,98589,1652,0,21972,113
2025-12-16,20992,6970,102344,1430,0,23723,100
2025-12-17,19626,7154,95651,1233,0,20328,139
2025-12-18,18709,7337,97656,1167,0,19996,202
2025-12-19,17922,7246,101921,1025,0,21547,548
2025-12-20,18909,8021,93358,1194,0,17679,216
2025-12-21,20378,7984,96962,1426,0,19731,68
2025-12-22,21404,7072,99767,1533,0,21627,162
2025-12-23,20810,7312,104886,1225,0,23445,130
2025-12-24,19973,7365,93127,1112,0,18151,290
2025-12-25,20517,7521,85783,1242,0,12930,73
2025-12-26,19286,5805,86777,933,0,13644,62
2025-12-27,20217,7240,92372,1229,0,16123,109
2025-12-28,22655,7679,96528,1439,0,18264,101
2025-12-29,24030,7219,99307,1560,0,20231,242
2025-12-30,23136,7308,97865,1292,0,20134,412
2025-12-31,23674,8199,103322,1305,0,22216,328
