"전북","합계",154553,81,0.1,153479,99.3,69244,44.8,4,0.0,5233,3.4,-,-,59684,38.6,-,-,14840,9.6,4474,2.9,-,-,993,0.6,167887,49,-,166363,99.1,67338,40.1,-,-,6032,3.6,-,-,65776,39.2,-,-,22346,13.3,-,-,4871,2.9,-,-,1475,0.9,162529,24,-,161320,99.3,64752,39.8,-,-,5874,3.6,-,-,64640,39.8,-,-,19577,12.0,-,-,6477,4.0,-,-,1185,0.7,160580,5,-,159306,99.2,65371,40.7,2,-,5775,3.6,-,-,61812,38.5,-,-,20233,12.6,-,-,6113,3.8,-,-,1269,0.8,1269,0.8,-,-,159214,2,-,157339,98.8,64765,40.7,12,-,6246,3.9,-,-,65909,41.4,-,-,17913,11.3,-,-,2494,1.6,-,-,1873,1.2,1873,1.2,-,-,154900,48,-,152696,98.6,60435,39.0,8,-,6384,4.1,-,-,65812,42.5,-,-,17833,11.5,-,-,2224,1.4,-,-,2156,1.4,2156,1.4,-,-,160161,2,0.0,157887,98.6,59809,37.3,23,0.0,8337,5.2,-,-,71004,44.3,-,-,16811,10.5,-,-,1903,1.2,-,-,2272,1.4,2272,1.4,-,-,149925,4,0.0,147691,98.5,56724,37.8,19,0.0,8602,5.7,-,-,64205,42.8,-,-,15027,10.0,-,-,3114,2.1,-,-,2230,1.5,2230,1.5,-,-,154983,2,0.0,153385,99.0,56819,36.7,2,0.0,10031,6.5,-,-,69972,45.1,-,-,13247,8.5,-,-,3314,2.1,-,-,1596,1.0,1596,1.0,-,-,149793,6,0.0,148151,98.9,56207,37.5,2,0.0,8901,5.9,-,-,70750,47.2,-,-,9829,6.6,-,-,2462,1.6,-,-,1636,1.1,1636,1.1,-,-
"전북","320mL",53516,26,0.0,53490,100.0,30934,57.8,-,-,-,-,-,-,22128,41.3,-,-,-,-,428,0.8,-,-,-,-,54521,5,-,54516,100.0,28797,52.8,-,-,-,-,-,-,24687,45.3,-,-,29,0.1,-,-,1003,1.8,-,-,-,-,54837,3,-,54834,100.0,28841,52.6,-,-,-,-,-,-,24841,45.3,-,-,4,-,-,-,1148,2.1,-,-,-,-,52190,2,-,52188,100.0,27530,52.7,-,-,-,-,-,-,23864,45.7,-,-,-,-,-,-,794,1.5,-,-,-,-,-,-,-,-,53884,-,-,53884,100.0,27495,51.0,-,-,-,-,-,-,25850,48.0,-,-,-,-,-,-,539,1.0,-,-,-,-,-,-,-,-,48871,-,-,48871,100.0,24039,49.2,-,-,-,-,-,-,24570,50.3,-,-,-,-,-,-,262,0.5,-,-,-,-,-,-,-,-,55805,1,0.0,55804,100.0,27493,49.3,1,0.0,-,-,-,-,28104,50.4,-,-,-,-,-,-,206,0.4,-,-,-,-,-,-,-,-,55786,2,0.0,55784,100.0,28456,51.0,-,-,-,-,-,-,26924,48.3,-,-,-,-,-,-,404,0.7,-,-,-,-,-,-,-,-,56674,-,-,56674,100.0,27959,49.3,-,-,-,-,-,-,28551,50.4,-,-,-,-,-,-,164,0.3,-,-,-,-,-,-,-,-,50160,-,-,50160,100.0,23611,47.1,-,-,-,-,-,-,26139,52.1,-,-,-,-,-,-,410,0.8,-,-,-,-,-,-,-,-
"전북","400mL",100044,55,0.1,99989,99.9,38310,38.3,4,0.0,5233,5.2,-,-,37556,37.5,-,-,14840,14.8,4046,4.0,-,-,-,-,111891,44,-,111847,100.0,38541,34.4,-,-,6032,5.4,-,-,41089,36.7,-,-,22317,19.9,-,-,3868,3.5,-,-,-,-,106507,21,-,106486,100.0,35911,33.7,-,-,5874,5.5,-,-,39799,37.4,-,-,19573,18.4,-,-,5329,5.0,-,-,-,-,107121,3,-,107118,100.0,37841,35.3,2,-,5775,5.4,-,-,37948,35.4,-,-,20233,18.9,-,-,5319,5.0,-,-,-,-,-,-,-,-,103457,2,-,103455,100.0,37270,36.0,12,-,6246,6.0,-,-,40059,38.7,-,-,17913,17.3,-,-,1955,1.9,-,-,-,-,-,-,-,-,103873,48,-,103825,100.0,36396,35.0,8,-,6384,6.1,-,-,41242,39.7,-,-,17833,17.2,-,-,1962,1.9,-,-,-,-,-,-,-,-,102084,1,0.0,102083,100.0,32316,31.7,22,0.0,8337,8.2,-,-,42900,42.0,-,-,16811,16.5,-,-,1697,1.7,-,-,-,-,-,-,-,-,91909,2,0.0,91907,100.0,28268,30.8,19,0.0,8602,9.4,-,-,37281,40.6,-,-,15027,16.3,-,-,2710,2.9,-,-,-,-,-,-,-,-,96713,2,0.0,96711,100.0,28860,29.8,2,0.0,10031,10.4,-,-,41421,42.8,-,-,13247,13.7,-,-,3150,3.3,-,-,-,-,-,-,-,-,97997,6,0.0,97991,100.0,32596,33.3,2,0.0,8901,9.1,-,-,44611,45.5,-,-,9829,10.0,-,-,2052,2.1,-,-,-,-,-,-,-,-
"광주·전남","합계",327225,435,0.1,319638,97.7,131332,40.1,372,0.1,12897,3.9,-,-,124264,38.0,-,-,39893,12.2,10880,3.3,-,-,7152,2.2,297273,423,0.1,288930,97.2,125445,42.2,307,0.1,13501,4.5,-,-,110914,37.3,-,-,30329,10.2,-,-,8434,2.8,-,-,7920,2.7,300315,381,0.1,291713,97.1,119242,39.7,208,0.1,14481,4.8,-,-,121871,40.6,-,-,27960,9.3,-,-,7951,2.6,-,-,8221,2.7,302506,287,0.1,292292,96.6,114762,37.9,106,-,15498,5.1,-,-,125747,41.6,-,-,25909,8.6,-,-,10270,3.4,-,-,9927,3.3,9927,3.3,-,-,311067,357,0.1,300421,96.6,114427,36.8,192,0.1,16457,5.3,-,-,129556,41.6,-,-,27669,8.9,-,-,12120,3.9,-,-,10289,3.3,10289,3.3,-,-,300587,104,-,290197,96.5,107818,35.9,226,0.1,17485,5.8,-,-,129286,43.0,-,-,26116,8.7,-,-,9266,3.1,-,-,10286,3.4,10286,3.4,-,-,308015,47,0.0,295933,96.1,108377,35.2,77,0.0,19011,6.2,-,-,129982,42.2,-,-,27546,8.9,-,-,10940,3.6,-,-,12035,3.9,12033,3.9,2,0.0,289644,14,0.0,278777,96.2,105780,36.5,39,0.0,18119,6.3,-,-,120327,41.5,-,-,23415,8.1,-,-,11097,3.8,-,-,10853,3.7,10853,3.7,-,-,300600,8,0.0,287600,95.7,106328,35.4,56,0.0,20077,6.7,-,-,123327,41.0,-,-,24949,8.3,-,-,12863,4.3,-,-,12992,4.3,12992,4.3,-,-,284347,10,0.0,273897,96.3,106424,37.4,43,0.0,17819,6.3,-,-,120633,42.4,-,-,20260,7.1,-,-,8718,3.1,-,-,10440,3.7,10403,3.7,37,0.0
"광주·전남","320mL",132080,6,0.0,132074,100.0,71042,53.8,6,0.0,-,-,-,-,58447,44.3,-,-,-,-,2579,2.0,-,-,-,-,123564,4,-,123560,100.0,67321,54.5,6,-,-,-,-,-,53215,43.1,-,-,-,-,-,-,3018,2.4,-,-,-,-,124480,12,-,124468,100.0,62178,50.0,2,-,-,-,-,-,60769,48.8,-,-,-,-,-,-,1519,1.2,-,-,-,-,121893,7,-,121886,100.0,59632,48.9,-,-,-,-,-,-,60165,49.4,-,-,-,-,-,-,2089,1.7,-,-,-,-,-,-,-,-,120208,5,-,120203,100.0,58037,48.3,-,-,-,-,-,-,60113,50.0,-,-,-,-,-,-,2053,1.7,-,-,-,-,-,-,-,-,105009,-,-,105009,100.0,50259,47.9,-,-,-,-,-,-,53511,51.0,-,-,-,-,-,-,1239,1.2,-,-,-,-,-,-,-,-,105799,1,0.0,105798,100.0,50805,48.0,-,-,-,-,-,-,53120,50.2,-,-,8,0.0,-,-,1865,1.8,-,-,-,-,-,-,-,-,103086,-,-,103086,100.0,49712,48.2,-,-,-,-,-,-,51989,50.4,-,-,-,-,-,-,1385,1.3,-,-,-,-,-,-,-,-,110021,-,-,110021,100.0,53902,49.0,-,-,-,-,-,-,53997,49.1,-,-,-,-,-,-,2122,1.9,-,-,-,-,-,-,-,-,94957,-,-,94957,100.0,47134,49.6,-,-,-,-,-,-,46485,49.0,-,-,-,-,-,-,1338,1.4,-,-,-,-,-,-,-,-
"광주·전남","400mL",187993,429,0.2,187564,99.8,60290,32.1,366,0.2,12897,6.9,-,-,65817,35.0,-,-,39893,21.2,8301,4.4,-,-,-,-,165789,419,0.3,165370,99.7,58124,35.1,301,0.2,13501,8.1,-,-,57699,34.8,-,-,30329,18.3,-,-,5416,3.3,-,-,-,-,167614,369,0.2,167245,99.8,57064,34.0,206,0.1,14481,8.6,-,-,61102,36.5,-,-,27960,16.7,-,-,6432,3.8,-,-,-,-,170686,280,0.2,170406,99.8,55130,32.3,106,0.1,15498,9.1,-,-,65582,38.4,-,-,25909,15.2,-,-,8181,4.8,-,-,-,-,-,-,-,-,180570,352,0.2,180218,99.8,56390,31.2,192,0.1,16457,9.1,-,-,69443,38.5,-,-,27669,15.3,-,-,10067,5.6,-,-,-,-,-,-,-,-,185292,104,0.1,185188,99.9,57559,31.1,226,0.1,17485,9.4,-,-,75775,40.9,-,-,26116,14.1,-,-,8027,4.3,-,-,-,-,-,-,-,-,190181,46,0.0,190135,100.0,57572,30.3,77,0.0,19011,10.0,-,-,76862,40.4,-,-,27538,14.5,-,-,9075,4.8,-,-,-,-,-,-,-,-,175705,14,0.0,175691,100.0,56068,31.9,39,0.0,18119,10.3,-,-,68338,38.9,-,-,23415,13.3,-,-,9712,5.5,-,-,-,-,-,-,-,-,177587,8,0.0,177579,100.0,52426,29.5,56,0.0,20077,11.3,-,-,69330,39.0,-,-,24949,14.0,-,-,10741,6.0,-,-,-,-,-,-,-,-,178950,10,0.0,178940,100.0,59290,33.1,43,0.0,17819,10.0,-,-,74148,41.4,-,-,20260,11.3,-,-,7380,4.1,-,-,-,-,-,-,-,-
"경남","합계",161056,65,0.0,157816,98.0,90813,56.4,75,0.0,7056,4.4,-,-,38477,23.9,3,0.0,21168,13.1,224,0.1,-,-,3175,2.0,155194,57,-,151437,97.6,86699,55.9,110,0.1,7829,5.0,-,-,38072,24.5,-,-,18376,11.8,-,-,351,0.2,-,-,3700,2.4,163873,23,-,160101,97.7,85588,52.2,46,-,9114,5.6,-,-,46595,28.4,-,-,18373,11.2,-,-,385,0.2,-,-,3749,2.3,168789,16,-,164947,97.7,84934,50.3,21,-,9475,5.6,-,-,53990,32.0,-,-,15957,9.5,-,-,570,0.3,-,-,3826,2.3,3826,2.3,-,-,175553,28,-,170980,97.4,83674,47.7,12,-,10826,6.2,-,-,61561,35.1,6,-,14454,8.2,-,-,447,0.3,-,-,4545,2.6,4545,2.6,-,-,180009,53,-,174640,97.0,79767,44.3,19,-,11473,6.4,-,-,68428,38.0,-,-,14550,8.1,-,-,403,0.2,-,-,5316,3.0,5316,3.0,-,-,184820,30,0.0,179417,97.1,78434,42.4,33,0.0,12041,6.5,-,-,73894,40.0,-,-,14705,8.0,-,-,310,0.2,-,-,5373,2.9,5373,2.9,-,-,180538,14,0.0,176171,97.6,78113,43.3,45,0.0,10856,6.0,-,-,73893,40.9,-,-,12941,7.2,-,-,323,0.2,-,-,4353,2.4,4353,2.4,-,-,188745,15,0.0,184972,98.0,78913,41.8,35,0.0,11526,6.1,-,-,79007,41.9,-,-,15181,8.0,-,-,310,0.2,-,-,3758,2.0,3758,2.0,-,-,202105,18,0.0,197567,97.8,84844,42.0,36,0.0,12532,6.2,-,-,83294,41.2,-,-,16364,8.1,-,-,497,0.2,-,-,4520,2.2,4520,2.2,-,-
"경남","320mL",52828,3,0.0,52825,100.0,38983,73.8,7,0.0,-,-,-,-,13819,26.2,-,-,-,-,16,0.0,-,-,-,-,47865,3,-,47862,100.0,35208,73.6,3,-,-,-,-,-,12639,26.4,-,-,1,-,-,-,11,-,-,-,-,-,52558,-,-,52558,100.0,35361,67.3,-,-,-,-,-,-,17103,32.5,-,-,-,-,-,-,94,0.2,-,-,-,-,58777,-,-,58777,100.0,37231,63.3,4,-,-,-,-,-,21459,36.5,-,-,-,-,-,-,83,0.1,-,-,-,-,-,-,-,-,63972,1,-,63971,100.0,39067,61.1,-,-,-,-,-,-,24807,38.8,-,-,-,-,-,-,97,0.2,-,-,-,-,-,-,-,-,55073,-,-,55073,100.0,32501,59.0,-,-,-,-,-,-,22564,41.0,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,58648,2,0.0,58646,100.0,32398,55.2,2,0.0,-,-,-,-,26239,44.7,-,-,-,-,-,-,7,0.0,-,-,-,-,-,-,-,-,60454,-,-,60454,100.0,33473,55.4,-,-,-,-,-,-,26960,44.6,-,-,-,-,-,-,21,0.0,-,-,-,-,-,-,-,-,60723,-,-,60723,100.0,32346,53.3,-,-,-,-,-,-,28367,46.7,-,-,-,-,-,-,10,0.0,-,-,-,-,-,-,-,-,59979,-,-,59979,100.0,31966,53.3,-,-,-,-,-,-,28013,46.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"경남","400mL",105053,62,0.1,104991,99.9,51830,49.3,68,0.1,7056,6.7,-,-,24658,23.5,3,0.0,21168,20.1,208,0.2,-,-,-,-,103629,54,0.1,103575,99.9,51491,49.7,107,0.1,7829,7.6,-,-,25433,24.5,-,-,18375,17.7,-,-,340,0.3,-,-,-,-,107566,23,-,107543,100.0,50227,46.7,46,-,9114,8.5,-,-,29492,27.4,-,-,18373,17.1,-,-,291,0.3,-,-,-,-,106186,16,-,106170,100.0,47703,44.9,17,-,9475,8.9,-,-,32531,30.6,-,-,15957,15.0,-,-,487,0.5,-,-,-,-,-,-,-,-,107036,27,-,107009,100.0,44607,41.7,12,-,10826,10.1,-,-,36754,34.3,6,-,14454,13.5,-,-,350,0.3,-,-,-,-,-,-,-,-,119620,53,-,119567,100.0,47266,39.5,19,-,11473,9.6,-,-,45864,38.3,-,-,14550,12.2,-,-,395,0.3,-,-,-,-,-,-,-,-,120799,28,0.0,120771,100.0,46036,38.1,31,0.0,12041,10.0,-,-,47655,39.4,-,-,14705,12.2,-,-,303,0.3,-,-,-,-,-,-,-,-,115731,14,0.0,115717,100.0,44640,38.6,45,0.0,10856,9.4,-,-,46933,40.6,-,-,12941,11.2,-,-,302,0.3,-,-,-,-,-,-,-,-,124264,15,0.0,124249,100.0,46567,37.5,35,0.0,11526,9.3,-,-,50640,40.8,-,-,15181,12.2,-,-,300,0.2,-,-,-,-,-,-,-,-,137606,18,0.0,137588,100.0,52878,38.4,36,0.0,12532,9.1,-,-,55281,40.2,-,-,16364,11.9,-,-,497,0.4,-,-,-,-,-,-,-,-
"제주","합계",41753,2,0.0,40811,97.7,22475,53.8,15,0.0,60,0.1,-,-,11655,27.9,-,-,6402,15.3,204,0.5,-,-,940,2.3,41284,4,-,40108,97.2,23359,56.6,4,-,108,0.3,-,-,9983,24.2,-,-,6433,15.6,-,-,221,0.5,-,-,1172,2.8,43729,-,-,42272,96.7,23935,54.7,7,-,70,0.2,-,-,11223,25.7,-,-,6458,14.8,-,-,579,1.3,-,-,1457,3.3,50245,-,-,48972,97.5,25022,49.8,8,-,106,0.2,-,-,17026,33.9,-,-,5982,11.9,-,-,828,1.6,-,-,1273,2.5,1273,2.5,-,-,50814,6,-,49474,97.4,24122,47.5,36,0.1,1592,3.1,-,-,15968,31.4,-,-,7212,14.2,-,-,544,1.1,-,-,1334,2.6,1334,2.6,-,-,51978,26,0.1,50268,96.7,22956,44.2,5,-,2326,4.5,-,-,17688,34.0,-,-,6600,12.7,-,-,693,1.3,-,-,1684,3.2,1684,3.2,-,-,47563,2,0.0,46047,96.8,21453,45.1,2,0.0,2046,4.3,-,-,15216,32.0,-,-,6734,14.2,-,-,596,1.3,-,-,1514,3.2,1514,3.2,-,-,46893,-,-,45088,96.2,20810,44.4,10,0.0,2349,5.0,-,-,14493,30.9,-,-,6821,14.5,-,-,605,1.3,-,-,1805,3.8,1805,3.8,-,-,48832,2,0.0,46785,95.8,20509,42.0,5,0.0,3092,6.3,-,-,15857,32.5,-,-,6416,13.1,-,-,906,1.9,-,-,2045,4.2,2045,4.2,-,-,42680,2,0.0,40860,95.7,18889,44.3,1,0.0,2414,5.7,-,-,13029,30.5,-,-,5802,13.6,-,-,725,1.7,-,-,1818,4.3,1818,4.3,-,-
"제주","320mL",17973,2,0.0,17971,100.0,11924,66.3,-,-,-,-,-,-,5658,31.5,-,-,331,1.8,58,0.3,-,-,-,-,16774,4,-,16770,100.0,11740,70.0,-,-,-,-,-,-,4757,28.4,-,-,216,1.3,-,-,57,0.3,-,-,-,-,17619,-,-,17619,100.0,12001,68.1,-,-,-,-,-,-,5118,29.0,-,-,394,2.2,-,-,106,0.6,-,-,-,-,20503,-,-,20503,100.0,12137,59.2,-,-,-,-,-,-,7967,38.9,-,-,256,1.2,-,-,143,0.7,-,-,-,-,-,-,-,-,20806,6,-,20800,100.0,12743,61.2,2,-,-,-,-,-,7856,37.8,-,-,96,0.5,-,-,103,0.5,-,-,-,-,-,-,-,-,19128,26,0.1,19102,99.9,10828,56.6,-,-,-,-,-,-,8056,42.1,-,-,170,0.9,-,-,48,0.3,-,-,-,-,-,-,-,-,16509,2,0.0,16507,100.0,9645,58.4,1,0.0,-,-,-,-,6618,40.1,-,-,177,1.1,-,-,66,0.4,-,-,-,-,-,-,-,-,16692,-,-,16692,100.0,10091,60.5,-,-,-,-,-,-,6294,37.7,-,-,300,1.8,-,-,7,0.0,-,-,-,-,-,-,-,-,17057,2,0.0,17055,100.0,9891,58.0,-,-,-,-,-,-,6912,40.5,-,-,140,0.8,-,-,112,0.7,-,-,-,-,-,-,-,-,14840,2,0.0,14838,100.0,8838,59.6,1,0.0,-,-,-,-,5864,39.5,-,-,126,0.8,-,-,9,0.1,-,-,-,-,-,-,-,-
"제주","400mL",22840,-,-,22840,100.0,10551,46.2,15,0.1,60,0.3,-,-,5997,26.3,-,-,6071,26.6,146,0.6,-,-,-,-,23338,-,-,23338,100.0,11619,49.8,4,-,108,0.5,-,-,5226,22.4,-,-,6217,26.6,-,-,164,0.7,-,-,-,-,24653,-,-,24653,100.0,11934,48.4,7,-,70,0.3,-,-,6105,24.8,-,-,6064,24.6,-,-,473,1.9,-,-,-,-,28469,-,-,28469,100.0,12885,45.3,8,-,106,0.4,-,-,9059,31.8,-,-,5726,20.1,-,-,685,2.4,-,-,-,-,-,-,-,-,28674,-,-,28674,100.0,11379,39.7,34,0.1,1592,5.6,-,-,8112,28.3,-,-,7116,24.8,-,-,441,1.5,-,-,-,-,-,-,-,-,31166,-,-,31166,100.0,12128,38.9,5,-,2326,7.5,-,-,9632,30.9,-,-,6430,20.6,-,-,645,2.1,-,-,-,-,-,-,-,-,29540,-,-,29540,100.0,11808,40.0,1,0.0,2046,6.9,-,-,8598,29.1,-,-,6557,22.2,-,-,530,1.8,-,-,-,-,-,-,-,-,28396,-,-,28396,100.0,10719,37.7,10,0.0,2349,8.3,-,-,8199,28.9,-,-,6521,23.0,-,-,598,2.1,-,-,-,-,-,-,-,-,29730,-,-,29730,100.0,10618,35.7,5,0.0,3092,10.4,-,-,8945,30.1,-,-,6276,21.1,-,-,794,2.7,-,-,-,-,-,-,-,-,26022,-,-,26022,100.0,10051,38.6,-,-,2414,9.3,-,-,7165,27.5,-,-,5676,21.8,-,-,716,2.8,-,-,-,-,-,-,-,-
