"대한적십자사","충북",계,99627,7696,7.7,6771,6.8,8739,8.8,8473,8.5,8937,9.0,8890,8.9,9057,9.1,7680,7.7,8660,8.7,8551,8.6,9429,9.5,6744,6.8,89342,7458,8.3,5320,6.0,7466,8.4,7276,8.1,7593,8.5,7388,8.3,7507,8.4,7466,8.4,7233,8.1,8727,9.8,7984,8.9,7924,8.9,95644,6736,7.0,6818,7.1,8211,8.6,7953,8.3,8776,9.2,7605,8.0,8432,8.8,8177,8.5,8559,8.9,7866,8.2,8536,8.9,7975,8.3,93808,7461,8.0,6774,7.2,8731,9.3,8274,8.8,8717,9.3,7167,7.6,8235,8.8,7824,8.3,7175,7.6,7792,8.3,8682,9.3,6976,7.4,94251,7543,8.0,6490,6.9,8077,8.6,8180,8.7,8711,9.2,7564,8.0,8482,9.0,8082,8.6,7583,8.0,7710,8.2,8652,9.2,7177,7.6,85748,6459,7.5,6001,7.0,7319,8.5,6436,7.5,7465,8.7,7219,8.4,7890,9.2,7506,8.8,7328,8.5,7374,8.6,7694,9.0,7057,8.2,84573,6427,7.6,6336,7.5,8128,9.6,7503,8.9,7157,8.5,6782,8.0,7161,8.5,6973,8.2,6954,8.2,6721,7.9,6955,8.2,7476,8.8,83820,5291,6.3,5288,6.3,6075,7.2,7094,8.5,8112,9.7,7115,8.5,6908,8.2,6463,7.7,8008,9.6,8153,9.7,7880,9.4,7433,8.9,85421,5471,6.4,6113,7.2,7569,8.9,6745,7.9,7479,8.8,7515,8.8,7373,8.6,6811,8.0,7135,8.4,7652,9.0,7944,9.3,7614,8.9,90558,7227,8.0,6682,7.4,7034,7.8,7874,8.7,8203,9.1,7126,7.9,7990,8.8,7415,8.2,7416,8.2,7753,8.6,8226,9.1,7612,8.4,91839,5903,6.4,6423,7.0,7634,8.3,8105,8.8,8599,9.4,8301,9.0,8728,9.5,7648,8.3,8040,8.8,7527,8.2,7669,8.4,7262,7.9
"대한적십자사","충북",남자,73575,5769,7.8,5477,7.4,6426,8.7,5877,8.0,6334,8.6,6741,9.2,7091,9.6,5719,7.8,6136,8.3,6296,8.6,6799,9.2,4910,6.7,66760,5957,8.9,4242,6.4,5468,8.2,5384,8.1,5498,8.2,5865,8.8,5408,8.1,5951,8.9,5162,7.7,6403,9.6,5841,8.7,5581,8.4,71989,5455,7.6,5502,7.6,6160,8.6,5979,8.3,5930,8.2,5716,7.9,6606,9.2,6317,8.8,6319,8.8,5844,8.1,6303,8.8,5858,8.1,71508,6083,8.5,5429,7.6,6580,9.2,6289,8.8,6165,8.6,5381,7.5,6332,8.9,6232,8.7,5365,7.5,5989,8.4,6484,9.1,5179,7.2,70263,6046,8.6,5211,7.4,6068,8.6,5943,8.5,6131,8.7,5598,8.0,6259,8.9,6031,8.6,5659,8.1,5485,7.8,6462,9.2,5370,7.6,65938,5254,8.0,4653,7.1,5821,8.8,5229,7.9,5633,8.5,5487,8.3,6204,9.4,5570,8.4,5418,8.2,5643,8.6,5756,8.7,5270,8.0,63824,4918,7.7,5110,8.0,6355,10.0,5760,9.0,5164,8.1,4831,7.6,5020,7.9,5313,8.3,5383,8.4,5253,8.2,5127,8.0,5590,8.8,61230,4185,6.8,3873,6.3,4522,7.4,4782,7.8,5574,9.1,5202,8.5,5097,8.3,4763,7.8,5631,9.2,5962,9.7,5861,9.6,5778,9.4,63581,4218,6.6,4730,7.4,5875,9.2,5016,7.9,5341,8.4,5737,9.0,5115,8.0,4667,7.3,5362,8.4,5712,9.0,6051,9.5,5757,9.1,67542,5161,7.6,5018,7.4,5279,7.8,6052,9.0,6067,9.0,5373,8.0,5930,8.8,5654,8.4,5177,7.7,5971,8.8,5911,8.8,5949,8.8,67830,4560,6.7,4851,7.2,5760,8.5,6048,8.9,6056,8.9,6030,8.9,6149,9.1,5772,8.5,5923,8.7,5555,8.2,5659,8.3,5467,8.1
"대한적십자사","충북",여자,26052,1927,7.4,1294,5.0,2313,8.9,2596,10.0,2603,10.0,2149,8.2,1966,7.5,1961,7.5,2524,9.7,2255,8.7,2630,10.1,1834,7.0,22582,1501,6.6,1078,4.8,1998,8.8,1892,8.4,2095,9.3,1523,6.7,2099,9.3,1515,6.7,2071,9.2,2324,10.3,2143,9.5,2343,10.4,23655,1281,5.4,1316,5.6,2051,8.7,1974,8.3,2846,12.0,1889,8.0,1826,7.7,1860,7.9,2240,9.5,2022,8.5,2233,9.4,2117,8.9,22300,1378,6.2,1345,6.0,2151,9.6,1985,8.9,2552,11.4,1786,8.0,1903,8.5,1592,7.1,1810,8.1,1803,8.1,2198,9.9,1797,8.1,23988,1497,6.2,1279,5.3,2009,8.4,2237,9.3,2580,10.8,1966,8.2,2223,9.3,2051,8.6,1924,8.0,2225,9.3,2190,9.1,1807,7.5,19810,1205,6.1,1348,6.8,1498,7.6,1207,6.1,1832,9.2,1732,8.7,1686,8.5,1936,9.8,1910,9.6,1731,8.7,1938,9.8,1787,9.0,20749,1509,7.3,1226,5.9,1773,8.5,1743,8.4,1993,9.6,1951,9.4,2141,10.3,1660,8.0,1571,7.6,1468,7.1,1828,8.8,1886,9.1,22590,1106,4.9,1415,6.3,1553,6.9,2312,10.2,2538,11.2,1913,8.5,1811,8.0,1700,7.5,2377,10.5,2191,9.7,2019,8.9,1655,7.3,21840,1253,5.7,1383,6.3,1694,7.8,1729,7.9,2138,9.8,1778,8.1,2258,10.3,2144,9.8,1773,8.1,1940,8.9,1893,8.7,1857,8.5,23016,2066,9.0,1664,7.2,1755,7.6,1822,7.9,2136,9.3,1753,7.6,2060,9.0,1761,7.7,2239,9.7,1782,7.7,2315,10.1,1663,7.2,24009,1343,5.6,1572,6.5,1874,7.8,2057,8.6,2543,10.6,2271,9.5,2579,10.7,1876,7.8,2117,8.8,1972,8.2,2010,8.4,1795,7.5
"대한적십자사","대전·세종·충남",계,249164,19761,7.9,16622,6.7,21340,8.6,19792,7.9,21907,8.8,19416,7.8,21095,8.5,21649,8.7,20262,8.1,22593,9.1,22146,8.9,22581,9.1,236491,18817,8.0,15508,6.6,21075,8.9,19502,8.2,21190,9.0,18839,8.0,19803,8.4,19385,8.2,18653,7.9,20563,8.7,22098,9.3,21058,8.9,241112,16132,6.7,16605,6.9,21142,8.8,19755,8.2,23318,9.7,19426,8.1,21421,8.9,19455,8.1,21002,8.7,18862,7.8,22596,9.4,21398,8.9,248323,18643,7.5,16531,6.7,21392,8.6,20145,8.1,24166,9.7,19737,7.9,20464,8.2,20088,8.1,20029,8.1,21886,8.8,24434,9.8,20808,8.4,248778,19718,7.9,15692,6.3,20164,8.1,20486,8.2,24729,9.9,20874,8.4,20596,8.3,21930,8.8,20203,8.1,20942,8.4,22431,9.0,21013,8.4,238825,17729,7.4,17425,7.3,17421,7.3,17256,7.2,22171,9.3,19772,8.3,20861,8.7,22142,9.3,20123,8.4,20993,8.8,20762,8.7,22170,9.3,233429,17669,7.6,16554,7.1,22177,9.5,20031,8.6,21864,9.4,19253,8.2,20349,8.7,19183,8.2,18807,8.1,17819,7.6,19351,8.3,20372,8.7,237156,16506,7.0,15875,6.7,17396,7.3,20517,8.7,22631,9.5,19704,8.3,18885,8.0,20358,8.6,21288,9.0,21841,9.2,21325,9.0,20830,8.8,234603,17166,7.3,16702,7.1,21288,9.1,19634,8.4,21108,9.0,19974,8.5,19875,8.5,20511,8.7,18448,7.9,19567,8.3,20389,8.7,19941,8.5,240976,19470,8.1,18040,7.5,18182,7.5,19083,7.9,21479,8.9,19589,8.1,21126,8.8,19844,8.2,20005,8.3,21633,9.0,22344,9.3,20181,8.4,240175,16791,7.0,17921,7.5,20444,8.5,19947,8.3,22611,9.4,18885,7.9,21474,8.9,20966,8.7,20769,8.6,19194,8.0,20920,8.7,20253,8.4
"대한적십자사","대전·세종·충남",남자,180633,14937,8.3,12522,6.9,15497,8.6,14654,8.1,14901,8.2,14036,7.8,15498,8.6,16339,9.0,14060,7.8,16159,8.9,15517,8.6,16513,9.1,171357,14631,8.5,11951,7.0,15245,8.9,13973,8.2,14706,8.6,13434,7.8,14867,8.7,14633,8.5,13418,7.8,14551,8.5,14738,8.6,15210,8.9,173478,12518,7.2,12758,7.4,15415,8.9,14808,8.5,15880,9.2,13386,7.7,15762,9.1,14654,8.4,14484,8.3,13383,7.7,15067,8.7,15363,8.9,178680,13910,7.8,12544,7.0,15635,8.8,14254,8.0,16790,9.4,13831,7.7,15214,8.5,15357,8.6,14524,8.1,14884,8.3,16407,9.2,15330,8.6,176499,14927,8.5,11936,6.8,14690,8.3,14640,8.3,16719,9.5,13929,7.9,15000,8.5,16170,9.2,14118,8.0,14085,8.0,14843,8.4,15442,8.7,171640,13104,7.6,12879,7.5,12964,7.6,12844,7.5,15523,9.0,14082,8.2,14907,8.7,15380,9.0,14361,8.4,15366,9.0,14468,8.4,15762,9.2,166881,13135,7.9,12157,7.3,15860,9.5,14399,8.6,14967,9.0,12850,7.7,14799,8.9,13980,8.4,13652,8.2,12953,7.8,13351,8.0,14778,8.9,165157,12378,7.5,11428,6.9,11894,7.2,14095,8.5,14859,9.0,13132,8.0,13576,8.2,14425,8.7,14142,8.6,15084,9.1,14835,9.0,15309,9.3,168393,13021,7.7,11796,7.0,15131,9.0,14567,8.7,14492,8.6,14080,8.4,14293,8.5,14234,8.5,13247,7.9,14509,8.6,14202,8.4,14821,8.8,171432,13988,8.2,12886,7.5,13097,7.6,14113,8.2,14433,8.4,13810,8.1,15272,8.9,14432,8.4,14251,8.3,15146,8.8,15491,9.0,14513,8.5,167569,12313,7.3,13227,7.9,14101,8.4,14585,8.7,14955,8.9,12739,7.6,14943,8.9,15146,9.0,14078,8.4,13048,7.8,14295,8.5,14139,8.4
"대한적십자사","대전·세종·충남",여자,68531,4824,7.0,4100,6.0,5843,8.5,5138,7.5,7006,10.2,5380,7.9,5597,8.2,5310,7.7,6202,9.0,6434,9.4,6629,9.7,6068,8.9,65134,4186,6.4,3557,5.5,5830,9.0,5529,8.5,6484,10.0,5405,8.3,4936,7.6,4752,7.3,5235,8.0,6012,9.2,7360,11.3,5848,9.0,67634,3614,5.3,3847,5.7,5727,8.5,4947,7.3,7438,11.0,6040,8.9,5659,8.4,4801,7.1,6518,9.6,5479,8.1,7529,11.1,6035,8.9,69643,4733,6.8,3987,5.7,5757,8.3,5891,8.5,7376,10.6,5906,8.5,5250,7.5,4731,6.8,5505,7.9,7002,10.1,8027,11.5,5478,7.9,72279,4791,6.6,3756,5.2,5474,7.6,5846,8.1,8010,11.1,6945,9.6,5596,7.7,5760,8.0,6085,8.4,6857,9.5,7588,10.5,5571,7.7,67185,4625,6.9,4546,6.8,4457,6.6,4412,6.6,6648,9.9,5690,8.5,5954,8.9,6762,10.1,5762,8.6,5627,8.4,6294,9.4,6408,9.5,66548,4534,6.8,4397,6.6,6317,9.5,5632,8.5,6897,10.4,6403,9.6,5550,8.3,5203,7.8,5155,7.7,4866,7.3,6000,9.0,5594,8.4,71999,4128,5.7,4447,6.2,5502,7.6,6422,8.9,7772,10.8,6572,9.1,5309,7.4,5933,8.2,7146,9.9,6757,9.4,6490,9.0,5521,7.7,66210,4145,6.3,4906,7.4,6157,9.3,5067,7.7,6616,10.0,5894,8.9,5582,8.4,6277,9.5,5201,7.9,5058,7.6,6187,9.3,5120,7.7,69544,5482,7.9,5154,7.4,5085,7.3,4970,7.1,7046,10.1,5779,8.3,5854,8.4,5412,7.8,5754,8.3,6487,9.3,6853,9.9,5668,8.2,72606,4478,6.2,4694,6.5,6343,8.7,5362,7.4,7656,10.5,6146,8.5,6531,9.0,5820,8.0,6691,9.2,6146,8.5,6625,9.1,6114,8.4
"대한적십자사","전북",계,128878,11198,8.7,7018,5.4,9730,7.5,12950,10.0,12185,9.5,9410,7.3,10418,8.1,10902,8.5,11879,9.2,11486,8.9,11627,9.0,10075,7.8,116104,9524,8.2,7159,6.2,10202,8.8,9771,8.4,10750,9.3,10506,9.0,9268,8.0,8903,7.7,9439,8.1,10225,8.8,10443,9.0,9914,8.5,114218,8429,7.4,8387,7.3,8716,7.6,9388,8.2,12607,11.0,9769,8.6,9691,8.5,9328,8.2,9759,8.5,8743,7.7,10158,8.9,9243,8.1,108582,8122,7.5,7782,7.2,9234,8.5,9255,8.5,9883,9.1,8373,7.7,9018,8.3,8825,8.1,9303,8.6,10027,9.2,10046,9.3,8714,8.0,108903,9284,8.5,7296,6.7,9620,8.8,8418,7.7,10337,9.5,9088,8.3,9553,8.8,9330,8.6,8334,7.7,9357,8.6,8804,8.1,9482,8.7,102770,6975,6.8,6870,6.7,8226,8.0,7150,7.0,8673,8.4,8927,8.7,8190,8.0,9576,9.3,9998,9.7,8852,8.6,9435,9.2,9898,9.6,102915,8676,8.4,7112,6.9,8700,8.5,8472,8.2,8875,8.6,9335,9.1,9029,8.8,8596,8.4,8310,8.1,7903,7.7,8668,8.4,9239,9.0,96964,6893,7.1,6355,6.6,6928,7.1,7900,8.1,9228,9.5,8096,8.3,8175,8.4,8139,8.4,8639,8.9,8985,9.3,8966,9.2,8660,8.9,100114,7032,7.0,6409,6.4,8485,8.5,7561,7.6,9040,9.0,8398,8.4,8897,8.9,9111,9.1,8341,8.3,9487,9.5,7981,8.0,9372,9.4,104626,8213,7.8,7795,7.5,8568,8.2,8846,8.5,9638,9.2,8796,8.4,9219,8.8,8759,8.4,8491,8.1,8338,8.0,9280,8.9,8683,8.3,108013,6802,6.3,7922,7.3,8592,8.0,9429,8.7,9584,8.9,9044,8.4,10305,9.5,9575,8.9,10052,9.3,8909,8.2,8881,8.2,8918,8.3
"대한적십자사","전북",남자,94813,8102,8.5,5268,5.6,7072,7.5,9872,10.4,8859,9.3,7315,7.7,7782,8.2,7776,8.2,8620,9.1,7999,8.4,8606,9.1,7542,8.0,87682,7550,8.6,5639,6.4,7578,8.6,7535,8.6,7881,9.0,7851,9.0,7061,8.1,6753,7.7,7112,8.1,7540,8.6,7880,9.0,7302,8.3,87191,6783,7.8,6513,7.5,6619,7.6,7267,8.3,9914,11.4,7231,8.3,7386,8.5,7047,8.1,7428,8.5,6696,7.7,7617,8.7,6690,7.7,82490,6264,7.6,6018,7.3,7242,8.8,6985,8.5,7297,8.8,6452,7.8,7258,8.8,6589,8.0,7042,8.5,7728,9.4,7262,8.8,6353,7.7,81328,7250,8.9,5501,6.8,7431,9.1,6223,7.7,7258,8.9,6726,8.3,7137,8.8,7192,8.8,6393,7.9,6750,8.3,6355,7.8,7112,8.7,76352,5331,7.0,5164,6.8,6240,8.2,5440,7.1,6321,8.3,6893,9.0,6042,7.9,6941,9.1,7304,9.6,6376,8.4,7086,9.3,7214,9.4,76286,6350,8.3,5368,7.0,6752,8.9,6246,8.2,6813,8.9,6554,8.6,6553,8.6,6510,8.5,6100,8.0,5877,7.7,6199,8.1,6964,9.1,69236,5240,7.6,4719,6.8,4986,7.2,5604,8.1,6814,9.8,5331,7.7,5892,8.5,5856,8.5,5849,8.4,6320,9.1,6252,9.0,6373,9.2,72737,5306,7.3,4648,6.4,6468,8.9,5373,7.4,6456,8.9,6093,8.4,6155,8.5,6306,8.7,6198,8.5,6676,9.2,6137,8.4,6921,9.5,75244,5935,7.9,5499,7.3,6464,8.6,6414,8.5,6896,9.2,6402,8.5,6696,8.9,6465,8.6,5971,7.9,5773,7.7,6479,8.6,6250,8.3,77234,5038,6.5,5813,7.5,6209,8.0,7023,9.1,6978,9.0,6302,8.2,7130,9.2,6807,8.8,7192,9.3,6161,8.0,6271,8.1,6310,8.2
"대한적십자사","전북",여자,34065,3096,9.1,1750,5.1,2658,7.8,3078,9.0,3326,9.8,2095,6.2,2636,7.7,3126,9.2,3259,9.6,3487,10.2,3021,8.9,2533,7.4,28422,1974,6.9,1520,5.3,2624,9.2,2236,7.9,2869,10.1,2655,9.3,2207,7.8,2150,7.6,2327,8.2,2685,9.4,2563,9.0,2612,9.2,27027,1646,6.1,1874,6.9,2097,7.8,2121,7.8,2693,10.0,2538,9.4,2305,8.5,2281,8.4,2331,8.6,2047,7.6,2541,9.4,2553,9.4,26092,1858,7.1,1764,6.8,1992,7.6,2270,8.7,2586,9.9,1921,7.4,1760,6.7,2236,8.6,2261,8.7,2299,8.8,2784,10.7,2361,9.0,27575,2034,7.4,1795,6.5,2189,7.9,2195,8.0,3079,11.2,2362,8.6,2416,8.8,2138,7.8,1941,7.0,2607,9.5,2449,8.9,2370,8.6,26418,1644,6.2,1706,6.5,1986,7.5,1710,6.5,2352,8.9,2034,7.7,2148,8.1,2635,10.0,2694,10.2,2476,9.4,2349,8.9,2684,10.2,26629,2326,8.7,1744,6.5,1948,7.3,2226,8.4,2062,7.7,2781,10.4,2476,9.3,2086,7.8,2210,8.3,2026,7.6,2469,9.3,2275,8.5,27728,1653,6.0,1636,5.9,1942,7.0,2296,8.3,2414,8.7,2765,10.0,2283,8.2,2283,8.2,2790,10.1,2665,9.6,2714,9.8,2287,8.2,27377,1726,6.3,1761,6.4,2017,7.4,2188,8.0,2584,9.4,2305,8.4,2742,10.0,2805,10.2,2143,7.8,2811,10.3,1844,6.7,2451,9.0,29382,2278,7.8,2296,7.8,2104,7.2,2432,8.3,2742,9.3,2394,8.1,2523,8.6,2294,7.8,2520,8.6,2565,8.7,2801,9.5,2433,8.3,30779,1764,5.7,2109,6.9,2383,7.7,2406,7.8,2606,8.5,2742,8.9,3175,10.3,2768,9.0,2860,9.3,2748,8.9,2610,8.5,2608,8.5
"대한적십자사","광주·전남",계,221529,17973,8.1,15120,6.8,18120,8.2,17958,8.1,20461,9.2,18240,8.2,19745,8.9,18366,8.3,17755,8.0,19645,8.9,20342,9.2,17804,8.0,202083,15178,7.5,14044,6.9,18080,8.9,16976,8.4,19007,9.4,16615,8.2,18028,8.9,15375,7.6,15772,7.8,19004,9.4,17788,8.8,16216,8.0,220266,15172,6.9,15666,7.1,18277,8.3,17394,7.9,22455,10.2,18012,8.2,19060,8.7,19113,8.7,19438,8.8,16477,7.5,19117,8.7,20085,9.1,206743,15917,7.7,13544,6.6,18633,9.0,17624,8.5,22238,10.8,16273,7.9,17883,8.6,15443,7.5,18067,8.7,17016,8.2,18924,9.2,15181,7.3,206605,15444,7.5,13452,6.5,17448,8.4,19061,9.2,19180,9.3,16066,7.8,18916,9.2,16083,7.8,17923,8.7,18194,8.8,18565,9.0,16273,7.9,183153,15132,8.3,14091,7.7,15223,8.3,12776,7.0,16328,8.9,15756,8.6,15301,8.4,14986,8.2,15316,8.4,15953,8.7,16008,8.7,16283,8.9,185298,16156,8.7,13845,7.5,17265,9.3,14661,7.9,16252,8.8,14593,7.9,16733,9.0,15514,8.4,14837,8.0,13989,7.5,15174,8.2,16279,8.8,189525,13115,6.9,12233,6.5,13074,6.9,16891,8.9,17738,9.4,15225,8.0,15476,8.2,15683,8.3,19046,10.0,17565,9.3,17404,9.2,16075,8.5,189087,13144,7.0,14578,7.7,14757,7.8,15032,7.9,16293,8.6,15263,8.1,18791,9.9,16850,8.9,15269,8.1,15483,8.2,16743,8.9,16884,8.9,192586,16001,8.3,16116,8.4,14351,7.5,15258,7.9,16984,8.8,16478,8.6,16565,8.6,15811,8.2,15449,8.0,16318,8.5,17424,9.0,15831,8.2,183217,13497,7.4,14487,7.9,15809,8.6,14385,7.9,16126,8.8,16084,8.8,16509,9.0,16407,9.0,14975,8.2,14187,7.7,15923,8.7,14828,8.1
"대한적십자사","광주·전남",남자,141809,11584,8.2,9748,6.9,11554,8.1,11810,8.3,12921,9.1,12295,8.7,12413,8.8,11397,8.0,11209,7.9,12453,8.8,12524,8.8,11901,8.4,133199,10195,7.7,9696,7.3,12013,9.0,11404,8.6,12411,9.3,11262,8.5,11636,8.7,10131,7.6,10381,7.8,12553,9.4,11320,8.5,10197,7.7,147667,10356,7.0,10617,7.2,12839,8.7,11770,8.0,14227,9.6,12797,8.7,12796,8.7,12469,8.4,12919,8.7,10906,7.4,12703,8.6,13268,9.0,141168,10808,7.7,9369,6.6,12615,8.9,12558,8.9,15281,10.8,10898,7.7,11997,8.5,10614,7.5,11948,8.5,11598,8.2,12945,9.2,10537,7.5,141682,10615,7.5,9602,6.8,11816,8.3,14633,10.3,12182,8.6,10973,7.7,12045,8.5,11018,7.8,12320,8.7,12433,8.8,12880,9.1,11165,7.9,127499,10600,8.3,9802,7.7,11232,8.8,9221,7.2,11129,8.7,11376,8.9,10466,8.2,10161,8.0,10262,8.0,10927,8.6,11178,8.8,11145,8.7,127598,11049,8.7,9591,7.5,12034,9.4,10466,8.2,10685,8.4,9803,7.7,11226,8.8,10809,8.5,10429,8.2,9898,7.8,10498,8.2,11110,8.7,124892,9375,7.5,8310,6.7,9039,7.2,10184,8.2,11465,9.2,10437,8.4,10179,8.2,10379,8.3,11231,9.0,11206,9.0,11512,9.2,11575,9.3,128962,9352,7.3,9928,7.7,10363,8.0,10729,8.3,11090,8.6,10501,8.1,11902,9.2,10462,8.1,10586,8.2,10985,8.5,11362,8.8,11702,9.1,131044,11019,8.4,10393,7.9,10139,7.7,10684,8.2,11322,8.6,11208,8.6,11441,8.7,10783,8.2,10198,7.8,11275,8.6,11843,9.0,10739,8.2,124065,9831,7.9,9937,8.0,11162,9.0,9780,7.9,10693,8.6,10902,8.8,10910,8.8,10987,8.9,9883,8.0,9735,7.8,10588,8.5,9657,7.8
"대한적십자사","광주·전남",여자,79720,6389,8.0,5372,6.7,6566,8.2,6148,7.7,7540,9.5,5945,7.5,7332,9.2,6969,8.7,6546,8.2,7192,9.0,7818,9.8,5903,7.4,68884,4983,7.2,4348,6.3,6067,8.8,5572,8.1,6596,9.6,5353,7.8,6392,9.3,5244,7.6,5391,7.8,6451,9.4,6468,9.4,6019,8.7,72599,4816,6.6,5049,7.0,5438,7.5,5624,7.7,8228,11.3,5215,7.2,6264,8.6,6644,9.2,6519,9.0,5571,7.7,6414,8.8,6817,9.4,65575,5109,7.8,4175,6.4,6018,9.2,5066,7.7,6957,10.6,5375,8.2,5886,9.0,4829,7.4,6119,9.3,5418,8.3,5979,9.1,4644,7.1,64923,4829,7.4,3850,5.9,5632,8.7,4428,6.8,6998,10.8,5093,7.8,6871,10.6,5065,7.8,5603,8.6,5761,8.9,5685,8.8,5108,7.9,55654,4532,8.1,4289,7.7,3991,7.2,3555,6.4,5199,9.3,4380,7.9,4835,8.7,4825,8.7,5054,9.1,5026,9.0,4830,8.7,5138,9.2,57700,5107,8.9,4254,7.4,5231,9.1,4195,7.3,5567,9.6,4790,8.3,5507,9.5,4705,8.2,4408,7.6,4091,7.1,4676,8.1,5169,9.0,64633,3740,5.8,3923,6.1,4035,6.2,6707,10.4,6273,9.7,4788,7.4,5297,8.2,5304,8.2,7815,12.1,6359,9.8,5892,9.1,4500,7.0,60125,3792,6.3,4650,7.7,4394,7.3,4303,7.2,5203,8.7,4762,7.9,6889,11.5,6388,10.6,4683,7.8,4498,7.5,5381,8.9,5182,8.6,61542,4982,8.1,5723,9.3,4212,6.8,4574,7.4,5662,9.2,5270,8.6,5124,8.3,5028,8.2,5251,8.5,5043,8.2,5581,9.1,5092,8.3,59152,3666,6.2,4550,7.7,4647,7.9,4605,7.8,5433,9.2,5182,8.8,5599,9.5,5420,9.2,5092,8.6,4452,7.5,5335,9.0,5171,8.7
"대한적십자사","경남",계,135724,11820,8.7,9709,7.2,12124,8.9,10938,8.1,12511,9.2,11224,8.3,12111,8.9,10511,7.7,10576,7.8,11204,8.3,12329,9.1,10667,7.9,127724,11652,9.1,8845,6.9,11545,9.0,10738,8.4,10679,8.4,9782,7.7,11416,8.9,10551,8.3,9119,7.1,10640,8.3,10621,8.3,12136,9.5,130495,10255,7.9,9755,7.5,12309,9.4,9874,7.6,12023,9.2,10105,7.7,12251,9.4,10208,7.8,11170,8.6,9538,7.3,11592,8.9,11415,8.7,134719,11562,8.6,8659,6.4,11766,8.7,11140,8.3,13023,9.7,10406,7.7,11684,8.7,11310,8.4,10631,7.9,10975,8.1,13126,9.7,10437,7.7,132957,11941,9.0,8507,6.4,11846,8.9,10773,8.1,11039,8.3,10240,7.7,12131,9.1,12704,9.6,9804,7.4,10767,8.1,11599,8.7,11606,8.7,131089,10285,7.8,10624,8.1,11007,8.4,9568,7.3,11670,8.9,10817,8.3,11772,9.0,11458,8.7,11262,8.6,10726,8.2,10481,8.0,11419,8.7,124647,10656,8.5,8803,7.1,10898,8.7,10454,8.4,11313,9.1,10354,8.3,10467,8.4,9803,7.9,9733,7.8,9306,7.5,11062,8.9,11798,9.5,123250,9007,7.3,8317,6.7,8964,7.3,11058,9.0,11835,9.6,10319,8.4,10842,8.8,10150,8.2,10308,8.4,10717,8.7,10843,8.8,10890,8.8,129093,9747,7.6,10501,8.1,10040,7.8,9792,7.6,10939,8.5,11031,8.5,10911,8.5,11026,8.5,10827,8.4,11209,8.7,11589,9.0,11481,8.9,136511,11345,8.3,9968,7.3,10758,7.9,11308,8.3,12006,8.8,11682,8.6,12743,9.3,11954,8.8,10298,7.5,11075,8.1,11779,8.6,11595,8.5,135001,9825,7.3,10493,7.8,11421,8.5,11212,8.3,11112,8.2,12387,9.2,12625,9.4,11239,8.3,12407,9.2,10018,7.4,10698,7.9,11564,8.6
"대한적십자사","경남",남자,106235,9330,8.8,7621,7.2,9613,9.0,8595,8.1,9479,8.9,9225,8.7,9184,8.6,8188,7.7,8200,7.7,9027,8.5,9509,9.0,8264,7.8,100136,9312,9.3,7267,7.3,9024,9.0,8538,8.5,8593,8.6,7734,7.7,8455,8.4,8381,8.4,7235,7.2,8337,8.3,8070,8.1,9190,9.2,101365,8266,8.2,7819,7.7,9555,9.4,8038,7.9,9127,9.0,8358,8.2,8919,8.8,8128,8.0,8319,8.2,7464,7.4,8926,8.8,8446,8.3,102900,8964,8.7,6553,6.4,9560,9.3,8248,8.0,10166,9.9,8116,7.9,8766,8.5,8527,8.3,8118,7.9,8122,7.9,10008,9.7,7752,7.5,101395,9481,9.4,6628,6.5,9277,9.1,8272,8.2,8129,8.0,7846,7.7,8847,8.7,9599,9.5,7280,7.2,8224,8.1,9260,9.1,8552,8.4,100405,7994,8.0,8222,8.2,8685,8.6,7492,7.5,8767,8.7,8445,8.4,8936,8.9,8375,8.3,8545,8.5,8357,8.3,8126,8.1,8461,8.4,95004,8003,8.4,6654,7.0,8650,9.1,8042,8.5,8444,8.9,7830,8.2,7525,7.9,7535,7.9,7631,8.0,7287,7.7,8479,8.9,8924,9.4,92168,6908,7.5,6254,6.8,6731,7.3,8017,8.7,8559,9.3,7728,8.4,8246,8.9,7475,8.1,7627,8.3,7940,8.6,8248,8.9,8435,9.2,99097,7546,7.6,7861,7.9,7948,8.0,7618,7.7,8363,8.4,8524,8.6,8185,8.3,8535,8.6,8166,8.2,8551,8.6,9002,9.1,8798,8.9,103116,8807,8.5,7643,7.4,8086,7.8,8905,8.6,9061,8.8,9150,8.9,9270,9.0,9235,9.0,7549,7.3,8331,8.1,8888,8.6,8191,7.9,100392,7586,7.6,8043,8.0,8303,8.3,8926,8.9,7998,8.0,9103,9.1,9132,9.1,8300,8.3,8850,8.8,7422,7.4,8253,8.2,8476,8.4
